id,name,lat,lon
584204204e65fad6a77091b2,Popotla,32.268,-117.026
584204204e65fad6a77091b7,Calafia,32.2668,-117.018
584204204e65fad6a77091bb,El Morro Point (K37.5),32.264,-117.008
584204204e65fad6a77091ba,K-38,32.264,-117.006
5b578907a1c728001be14897,Teresa's,32.261622511860814,-116.99352753021833
584204204e65fad6a77091b9,Las Gaviotas,32.252029281646706,-116.96304
584204204e65fad6a77091be,Rauls,32.24587,-116.943
584204204e65fad6a77091bc,K-40,32.241,-116.939
584204204e65fad6a77091c0,Cantamar Settlement,32.22679,-116.92318
584204204e65fad6a77091bd,Primo Tapia,32.22162,-116.92079
584204204e65fad6a77091b8,Rancho Santini,32.21868,-116.91963
584204204e65fad6a77091c3,Dunes,32.21327,-116.91697
584204204e65fad6a77091cb,Halfway House,32.17528,-116.90718
584204204e65fad6a77091c2,Campo Lopez (K-55),32.1568671586803,-116.89901053905487
584204204e65fad6a77091c4,K-55 1/2,32.153,-116.898
584204204e65fad6a77091c6,Alisitos,32.13267,-116.8886
584204204e65fad6a77091c7,La Fonda,32.118,-116.888
584204204e65fad6a77091c5,La Mision,32.105,-116.89
584204204e65fad6a77091ca,La Salina,32.058,-116.887
584204204e65fad6a77091c9,El Paso,32.036,-116.887
584204204e65fad6a77091c8,Mirador Viewpoint,31.986,-116.854
5842041f4e65fad6a7708bd2,Salsipuedes,31.97636522717259,-116.7913888957552
5842041f4e65fad6a7708bc9,San Miguel,31.90016519474307,-116.73117
5842041f4e65fad6a7708bc7,Todos Santos / Killers,31.80902927937703,-116.8081979700041
584204204e65fad6a77091cd,3Ms,31.878,-116.69
584204204e65fad6a77091ce,Cannery Stacks,31.869,-116.682
584204204e65fad6a77091cf,California Trailer Park,31.859,-116.669
584204204e65fad6a77091d0,Ensenada Beaches,31.778,-116.632
584204204e65fad6a77091d1,Boca De Santo Tomas,31.561,-116.693
584204204e65fad6a77091d3,Lighthouse (Punta San Jose),31.462,-116.589
584204204e65fad6a77091d5,Punta Cabras,31.329,-116.457
584204204e65fad6a77091d6,K-181,31.297,-116.418
584204204e65fad6a77091da,San Antonio Del Mar - Sur,31.037,-116.345
584204204e65fad6a77091db,Cabo Colonet,30.953,-116.268
584204204e65fad6a77091d9,Quatro Casas,30.857,-116.177
584204204e65fad6a77091dc,Roberts Left,30.855,-116.15
584204204e65fad6a77091de,Punta San Jacinto (Shipwrecks),30.843,-116.136
584204204e65fad6a77091dd,Rincon De Baja,30.827,-116.116
584204204e65fad6a77091e0,Camalu,30.813,-116.087
584204204e65fad6a77091df,Playa San Ramon,30.734,-116.053
584204204e65fad6a77091e1,Playa Santa Maria,30.326,-115.854
584204204e65fad6a77091e2,Cielito Lindo,30.293,-115.833
584204204e65fad6a77091e3,El Socorro,30.2,-115.812
584204204e65fad6a77091e5,Casas,30.143,-115.818
584204204e65fad6a77091f7,Punta Baja,29.941,-115.817
584204204e65fad6a77091f9,Punta San Antonio,29.744,-115.706
584204204e65fad6a77091fb,Punta San Carlos,29.602,-115.5
584204204e65fad6a77091fc,Punta Canoas,29.42,-115.178
584204204e65fad6a77091fd,Punta Blanca,29.089,-114.703
584204204e65fad6a7709202,Punta Cono,28.957,-114.585
584204204e65fad6a7709215,Punta Maria,28.912,-114.529
584204204e65fad6a7709201,El Cardon,28.9,-114.464
584204204e65fad6a7709214,Punta Ositos,28.872,-114.44
584204204e65fad6a7709213,Punta Negra,28.801,-114.391
640a43dfb6d769dfda5246ca,Punta Sta Rosalillita,28.6539,-114.245
640a43e1e9203087f19eec32,Open Doors,27.8629,-115.159
584204204e65fad6a770920b,Bahia Tortugas (Turtle Bay),27.658,-114.899
584204204e65fad6a770920c,Asuncion Bay,27.146,-114.268
584204204e65fad6a770920e,San Hipolito,26.967,-114.009
584204204e65fad6a770920f,La Bocana,26.8,-113.74
640a43e4606c45246bb1b27a,Punta Abreojos,26.7489,-113.527
640a43e6e920303e539eed3b,Scorpion Bay,26.2424,-112.475
584204204e65fad6a7709220,Punta San Gregorio,26.072,-112.314
584204204e65fad6a7709222,Las Barrancas,26.014,-112.23
584204204e65fad6a7709223,San Jorge,25.683,-112.105
584204204e65fad6a7709216,La Laguna,26.278,-112.592
584204204e65fad6a7709212,Punta Santo Domingo,26.324,-112.69
584204204e65fad6a7709211,Campo Renes,26.793,-113.484
584204204e65fad6a7709207,Playa Elefante (Isla Cedros),28.165,-115.327
584204204e65fad6a7709200,Puerto San Andres,28.691,-114.299
584204204e65fad6a77091fe,Punta Rosarito,28.572,-114.171
584204204e65fad6a7709205,The Wall,28.551,-114.15
584204204e65fad6a7709206,Millers Landing,28.484,-114.078
584204204e65fad6a770922b,Mag Bay,24.756,-112.237
640a43e8e92030007f9eedd4,Punta Conejo,24.0718,-111.0069
584204204e65fad6a770922c,Punta Marquez,23.956,-110.883
584204204e65fad6a770922d,Beachbreak,23.82,-110.739
584204204e65fad6a770922e,La Bocana,23.568,-110.35
584204204e65fad6a7709230,Playa San Pedro,23.535,-110.313
584204204e65fad6a770922f,La Pastora,23.486545,-110.27395
584204204e65fad6a7709255,Punta Colorados,23.579,-109.513
584204204e65fad6a7709253,Punta Arenas,23.546,-109.469
584204204e65fad6a7709254,El Rincon,23.484,-109.452
584204204e65fad6a7709251,Cabo Pulmo,23.417,-109.422
584204204e65fad6a7709250,Los Frailes,23.379,-109.42
584204204e65fad6a770924e,Frailes South,23.342,-109.423
584204204e65fad6a770924f,Boca Del Solado,23.254,-109.436
5842041f4e65fad6a7708bdc,Nine Palms,23.174,-109.476
5842041f4e65fad6a7708bdb,Shipwreck,23.12,-109.527
5842041f4e65fad6a7708bd9,The Estuary,23.04871261564847,-109.6800082320905
5842041f4e65fad6a7708bda,Zippers,23.029,-109.714
5842041f4e65fad6a7708bd7,The Rock,23.02506324659338,-109.71456
5842041f4e65fad6a7708bd4,Old Man's,23.02358192684975,-109.7147
584204204e65fad6a770924d,Costa Azul,23.015,-109.717
584204204e65fad6a770924c,Punta Pamilla,23.008,-109.712
584204204e65fad6a770924a,Bahia Chileno,22.945,-109.804
5842041f4e65fad6a7708bd8,Monuments,22.896,-109.869
584204204e65fad6a770924b,Backwash,22.892,-109.895
584204204e65fad6a7709249,Migrino,23.099,-110.117
584204204e65fad6a7709248,Punta Gasparino,23.179,-110.145
5842041f4e65fad6a7708bd5,Cerritos,23.32877869857464,-110.17715
640a43e3b6d7691fdc5247be,Pescadero,23.347,-110.19
5842041f4e65fad6a7708bd6,San Pedrito,23.36729303816202,-110.20268
5842041f4e65fad6a7708bd3,Las Palmas,23.39151658553801,-110.2143952234506
5842041f4e65fad6a7708bd1,Todos Santos,23.44473573026049,-110.2452466338192
584204204e65fad6a77091b6,Tiburon,23.802,-106.885
584204204e65fad6a77091ad,Milagro,23.796,-106.884
584204204e65fad6a77091b0,Patoles,23.742,-106.847
584204204e65fad6a77091b1,Dimas Rivermouth,23.701,-106.812
584204204e65fad6a77091b3,Las Labradas,23.613,-106.767
584204204e65fad6a77091b4,Marmols,23.492,-106.629
584204204e65fad6a77091d2,Rucos,23.441,-106.583
584204204e65fad6a77091d4,Playa Bruja,23.303,-106.492
584204204e65fad6a77091d7,Las Flores,23.241,-106.454
584204204e65fad6a77091d8,El Camaron,23.238,-106.448
584204204e65fad6a77091e6,Valentinos,23.237,-106.445
584204204e65fad6a77091e7,Los Pinos,23.209,-106.429
584204204e65fad6a77091e4,Stone Island,23.183,-106.4
584204204e65fad6a77091ea,Barron,23.089,-106.295
640a43f44eb375764d95728b,Playa Novillero,22.377712,-105.68586
584204204e65fad6a77091e8,San Blas,21.526,-105.284
584204204e65fad6a77091ec,Stoners Point,21.512,-105.262
584204204e65fad6a77091e9,Las Islitas,21.516,-105.246
584204204e65fad6a77091eb,Aticama,21.484,-105.202
584204204e65fad6a77091ed,Santa Cruz,21.437,-105.203
584204204e65fad6a77091ef,Punta Custodio,21.346,-105.247
584204204e65fad6a77091f0,Chacala,21.188,-105.23
5842041f4e65fad6a7708c46,Costa Azul,20.934,-105.401
584204204e65fad6a77091ee,San Pancho,20.9,-105.418
640a43f14eb3751245957173,Ostiones,20.8822,-105.43
584204204e65fad6a77091fa,Sayulita,20.872,-105.441
62df04768bfd3f6ad4a214b0,Palmitas,20.76578,-105.49733
584204204e65fad6a7709abf,El Anclote,20.769,-105.521
584204204e65fad6a77091f2,La Lancha,20.762,-105.494
584204204e65fad6a77091f1,Banderas,20.749,-105.46
584204204e65fad6a77099db,El Faro,20.756,-105.531
584204204e65fad6a7709ac2,Bahia TW,20.76,-105.538
640a43ef4519054f8a9dc4c2,Hammerhead,21.3155,-106.226
584204204e65fad6a77091f3,Punta Burros,20.7505,-105.454
584204204e65fad6a7709ac3,Veneros,20.747,-105.436
640a43f2b6d76989f0524beb,Quimixto,20.505694,-105.36347
584204204e65fad6a77091f6,Playa Tenacatita,19.289,-104.855
584204204e65fad6a77091f4,Boca de Iguanas,19.305,-104.819
584204204e65fad6a77091f8,Barra de Navidad,19.19975,-104.68577
584204204e65fad6a77091f5,Manzanillo,19.118,-104.368
584204204e65fad6a7709208,Cuyutlan,18.915,-104.073
584204204e65fad6a770920a,El Paraiso,18.873,-103.99
584204204e65fad6a770920d,Pascuales,18.853,-103.962
584204204e65fad6a7709210,Boca de Apisa,18.683,-103.736
584204204e65fad6a7709217,Las Brisas,18.556,-103.642
640a43f64519055f519dc6c7,La Ticla,18.50806,-103.58618
584204204e65fad6a770921a,La Ticla,18.453,-103.56
584204204e65fad6a7709219,Huahua,18.175,-103.011
584204204e65fad6a770921c,Rio Nexpa,18.082,-102.792
584204204e65fad6a770921b,Playa Azul,17.977,-102.349
640a43fc99dd4467c1044936,El Faro (Guerrero),17.9215,-102.167
640a43f84eb375d89895737f,Petacalco,17.9803,-102.101
584204204e65fad6a770921d,The Ranch,17.914,-101.871
584204204e65fad6a770921e,La Saladita,17.836,-101.774
584204204e65fad6a770921f,Troncones,17.794,-101.749
584204204e65fad6a7709225,Playa Linda,17.695,-101.649
584204204e65fad6a7709224,Ixtapa,17.659,-101.609
584204204e65fad6a7709226,Las Gatas,17.622,-101.554
584204204e65fad6a7709228,Barra de Potosi,17.539,-101.45
584204204e65fad6a7709227,La Barrita,17.411,-101.185
584204204e65fad6a770922a,Puerto Vincante Guerro,17.269,-101.053
640a43f9b6d769a6d9524db6,Playa Boca Chica,17.1309,-100.65
640a43fb606c451beab1b89d,Acapulco,16.82,-99.9
584204204e65fad6a7709231,Papanoa,17.172,-100.766
584204204e65fad6a7709232,Playa Michigan,17.136,-100.675
584204204e65fad6a7709233,Playa Paraiso,17.077,-100.481
584204204e65fad6a7709234,Revolcadero,16.789,-99.826
584204204e65fad6a7709235,Barra Vieja,16.686,-99.627
584204204e65fad6a7709236,Chacahua,15.967,-97.674
584204204e65fad6a7709237,Cerro Hermosa,15.967,-97.536
584204204e65fad6a7709238,Carrizalillo,15.859,-97.0796
5842041f4e65fad6a7708b43,Puerto Escondido,15.846,-97.06
584204204e65fad6a770923c,La Punta,15.831,-97.048
584204204e65fad6a770923b,Barra de Colotepec,15.806,-97.019
584204204e65fad6a770923d,San Agustinillo,15.663,-96.55
584204204e65fad6a770923e,Zipolite,15.657,-96.53
584204204e65fad6a770923f,Rio de Coyula,15.685,-96.304
584204204e65fad6a7709240,San Agustin,15.684,-96.246
584204204e65fad6a7709241,Playa La Bocana,15.786,-96.054
584204204e65fad6a7709242,Playa El Mojon,15.806,-96.006
584204204e65fad6a7709244,Barra de la Cruz,15.821,-95.964
584204204e65fad6a7709402,La Jolla,15.876,-95.776
584204204e65fad6a7709243,Punta Chipehua,16.03655,-95.37461
628d03773a8e980f6f978d0d,Chivo,16.1078,-95.2745
60baa263ff579bfa5b89da12,Punta Conejo,16.1355,-95.2465
584204204e65fad6a7709245,Salina Cruz,16.137,-95.246
640a43fe99dd444fa90449af,La Ventosa,16.1865,-95.1482
584204204e65fad6a7709246,Puerto Madero,14.719,-92.428
584204204e65fad6a7709a5c,Ocos,14.503,-92.195
584204204e65fad6a7709a5b,Tilapa,14.494,-92.181
584204204e65fad6a7709a5a,Champerico,14.292,-91.918
584204204e65fad6a7709a59,Tulate,14.154,-91.723
584204204e65fad6a7709a56,Tecojate,13.95,-91.309
584204204e65fad6a7709a57,Sipacate,13.92,-91.146
584204204e65fad6a7709a58,El Paredon,13.913,-91.078
584204204e65fad6a7709a55,La Barrita,13.911,-90.956
584204204e65fad6a7709a54,Chulamar,13.913,-90.873
584204204e65fad6a7709a53,Puerto San Jose,13.914,-90.822
640a35ff606c4540edae234f,La Barra - Likin,13.9224,-90.772
584204204e65fad6a7709a52,Iztapa,13.925,-90.721
584204204e65fad6a7709a51,Monterrico,13.887,-90.483
584204204e65fad6a7709a50,Hawaii,13.863,-90.412
584204204e65fad6a7709a4f,Las Lisas,13.792,-90.248
584204204e65fad6a7709a4e,Barra de la Gabina,13.778,-90.213
584204214e65fad6a7709baa,Negrei,13.571,-89.836
584204214e65fad6a7709ba7,Cristo de Salinitas,13.551,-89.83
640a35a7606c45bdb5ae0cac,Los Cobanos,13.522,-89.8072
584204214e65fad6a7709ba3,Mizata,13.509,-89.597
584204214e65fad6a7709ba5,K-61/K-59,13.498,-89.473
5b0d8b67141337001a93d553,El Zonte,13.493318846328453,-89.43945
640a35a9e92030a34c9b47cc,El Palmarcito,13.4937,-89.4217
5842041f4e65fad6a7708bb0,Sunzal,13.49167561061991,-89.39
5842041f4e65fad6a7708bae,La Bocana,13.491596878346689,-89.38104
5842041f4e65fad6a7708baf,Playa Conchalio,13.48324995683858,-89.33946
5842041f4e65fad6a7708bad,Punta Roca,13.47973883183636,-89.32655
5842041f4e65fad6a7708bab,La Paz,13.4834740494465,-89.32376
5842041f4e65fad6a7708bac,El Muelle (Pier),13.48587874937462,-89.31998852531258
61afff90ba143b9372b95325,La Libertad,13.48488,-89.30597
5842041f4e65fad6a7708baa,Playa San Diego,13.47971255664387,-89.28610104791234
584204214e65fad6a7709bac,El Pimental,13.378,-89.084
640a35abb6d769c69d4ea140,Costa Del Sol,13.342959,-89.00659
640a35b1e9203052629b49ea,El Espino,13.17,-88.3048
584204214e65fad6a7709ba6,Punta Mango,13.164,-88.19
640a35afe9203057999b4974,La Ventana,13.1667,-88.1554
640a35b5e92030b3a69b4b12,El Majague,13.1633,-88.1288
584204214e65fad6a7709ba4,Toro de Oro,13.165,-88.125
640a35ac451905728c9a1c19,La Vaca,13.1662,-88.121
5842041f4e65fad6a7708dbe,Las Flores,13.167687,-88.11798
640a35ae606c451f52ae0e64,El Cuco,13.1694,-88.1013
640a35b2b6d769913e4ea340,Las Tunas,13.1577,-87.9733
640a35b4b6d7696a454ea3a0,Lucky Mans,13.2168,-87.8744
61d4d151c15a827dc58364ec,The Boom,12.6269,-87.3561
5a1dfd8b1d8788001b7966de,Las Penitas,12.371379957548557,-87.0373
640a43cd606c459a04b1ac93,Salinas Grandes,12.2586,-86.8623
5842041f4e65fad6a7708f1c,Puerto Sandino,12.188,-86.777
584204204e65fad6a7709147,Miramar,12.167,-86.766
584204204e65fad6a7709983,Shack's/Shifty's,12.16393,-86.76109
640a43cfb6d7693b75524287,Playa Hermosa,12.1093,-86.7369
584204204e65fad6a7709078,El Transito,12.052,-86.708
640a43cb606c459db4b1ac24,Gran Pacifica,11.9109,-86.6201
640a43cae920302e619ee5fb,Montelimar,11.8022,-86.5214
640a43c84eb37527969566d6,Masachapa,11.7791,-86.522
640a43c74eb37578f3956659,Pochomil,11.7523,-86.4871
640a43c5e920302ce89ee49f,Casares,11.6467,-86.3606
640a43b745190506a99db6db,El Penon,11.5219,-86.1777
584204204e65fad6a770910c,El Astillero,11.518,-86.176
5842041f4e65fad6a7708db9,Popoyo,11.45905865759882,-86.11157
5842041f4e65fad6a7708dba,Popoyo Outer Reef,11.4549634092428,-86.11003
5842041f4e65fad6a7708b44,Santana,11.44175,-86.08519
640a43b945190504b29db760,Playa Rosada,11.4339,-86.0844
584204204e65fad6a7709146,Panga Drops,11.408,-86.056
5842041f4e65fad6a7708e1e,Colorados,11.40551,-86.05062
5842041f4e65fad6a7708dbd,Manzanillo,11.36577672698044,-86.0100626486595
5842041f4e65fad6a7708dc0,Playa Maderas,11.28249124556028,-85.90446
640a43bb99dd44a7db043898,El Remanso,11.2205,-85.8494
640a43bc4eb375bdff956392,Tamarind,11.2147,-85.8469
640a43c3e920305a089ee41b,Playa Hermosa,11.203,-85.837
640a43be451905ebdf9db8ad,El Yanke,11.1809,-85.8183
640a43c0e9203045249ee30a,El Coco,11.158,-85.8042
640a43c1e9203002b49ee3a0,Sally Ann's,11.1314,-85.8003
5842041f4e65fad6a7708b98,Ollie's Point,10.85099440725964,-85.79981
5842041f4e65fad6a7708b99,Witches Rock,10.79489213393012,-85.68066
640a2d4d99dd442613fe861d,Playa Del Coco,10.551,-85.6998
640a2d49451905cb45980348,Playa Flamingo,10.4342,-85.7931
640a2d4bb6d769126e4c8973,Playa Brasilito,10.4102,-85.7978
5842041f4e65fad6a7708c36,Playa Grande,10.33328,-85.85069
5842041f4e65fad6a7708b9b,Tamarindo,10.29970304257365,-85.84398
5842041f4e65fad6a7708c38,Playa Langosta,10.28630556,-85.85228
5842041f4e65fad6a7708c35,Avellanas,10.22975,-85.84058
584204204e65fad6a770913a,Playa Negra,10.194,-85.832
640a2d48b6d769ca6a4c88c2,Marbella,10.0896,-85.7845
584204204e65fad6a770913c,Ostional,9.995,-85.705
584204204e65fad6a7709328,Nosara,9.969,-85.6838
5842041f4e65fad6a7708b4d,Guiones,9.94,-85.668
584204204e65fad6a770913d,Samara,9.868,-85.536
584204204e65fad6a7709140,Camaronal,9.861,-85.444
640a2d34606c45fa26abef97,Playa Coyote,9.7751,-85.2684
640a2d33e920306f95992a42,Playa Caletas,9.7538,-85.2599
640a2d2e4eb37546ff8fa917,Playa Manzanillo,9.6984,-85.2118
645c2ffad729fd6b3b156571,Playa Hermosa,9.6656,-85.1926
5842041f4e65fad6a7708e31,Santa Teresa,9.65372,-85.18252
640a2d2899dd446363fe7bdc,Playa Carmen,9.6198,-85.15
640a2d2b451905d83497fa63,Cedros,9.6297,-85.0763
640a2d2c4eb37540a08fa892,Punta Barigona,9.5926,-85.1469
5842041f4e65fad6a7708b9a,Mal Pais,9.570222044864844,-85.14184
640a2d3699dd441e92fe8075,Tivives,9.8701,-84.7038
640a2d2999dd445fd8fe7c46,Roca Loca,9.5895,-84.6265
640a2d2fb6d769a3d04c81ad,Boca Tusubres,9.5347,-84.5551
5842041f4e65fad6a7708ba5,Boca Barranca,9.958235741436532,-84.74122
5842041f4e65fad6a7708ba6,Caldera Jetty,9.922484732656224,-84.7158981889118
5842041f4e65fad6a7708ba3,Playa Escondida,9.661646156842439,-84.67316883195207
5842041f4e65fad6a7708ba4,Herradura,9.635059578319176,-84.66159522794959
5842041f4e65fad6a7708ba1,Playa Jaco,9.616940559391795,-84.63541
5842041f4e65fad6a7708b50,Playa Hermosa North,9.576,-84.608
5842041f4e65fad6a7708b4e,Playa Hermosa South,9.56516,-84.59148
5842041f4e65fad6a7708b4f,Playa Esterillos,9.526305556,-84.48822
5842041f4e65fad6a7708b9d,Bejuco,9.48278011021258,-84.28883991550364
640a2d5999dd443c90fe895c,Boca Damas,9.4538,-84.219
640a2d5be92030354599346e,Quepos Jetty,9.4253,-84.1704
640a2d5d45190529379807f2,Quepos Bombie,9.421,-84.1724
640a2d66b6d7693f714c8ff2,Playitas,9.3964,-84.1643
5842041f4e65fad6a7708c37,Manuel Antonio,9.389333333,-84.15386111
640a2d674519052523980a6b,Playa El Rey,9.3732,-84.1079
5842041f4e65fad6a7708b9c,Dominical,9.250593929300813,-83.86522
640a2d5fb6d76990ef4c8e21,Dominicalito,9.2317,-83.842
640a2d6099dd44b5c4fe8af0,Punta Dominical,9.2242,-83.8429
6340b24fb390fd7a54896e42,Playa Hermosa - Osa Peninsula,9.192654,-83.78063
640a2d6245190544f298091e,Playa Chaman (Punta Uvita),9.14841,-83.73886
640a2d65b6d76930c64c8f86,Playa Ballena,9.1106,-83.6958
640a2d63b6d769fe594c8f27,Rio Sierpe Rivermouth,8.7841,-83.6524
640a2d6999dd4496c8fe8cfb,Drake's Bay,8.7194,-83.6496
662b93ffa22a47ec9cf40c64,Punta Río Claro,8.67855181506715,-83.71332
640a2d58606c4587baabf890,Rio Claro Rivermouth,8.4638,-83.595
640a4490b6d76936b85273a7,Puerto Armuelles,8.28,-82.84
640a448f4519056e179dedef,La Barqueta,8.3001,-82.5737
640a44a4606c457237b1e3e9,Las Lajas,8.1668,-81.8667
640a4495b6d769207d5274b9,P-Land,8.0814,-81.8179
640a44974eb3752d77959b69,Nestles,8.0803,-81.8147
640a449245190559199dee9b,The Point,8.0376,-81.7203
640a4494606c450caab1df75,Sandbar,8.0156,-81.6931
640a448d45190537119ded89,Emily's (Morro Negrito),8.0447,-81.7141
5842041f4e65fad6a7708dc8,Punta Rocas,7.635,-81.28
645eb633d296ec83323b094d,Santa Catalina - La Punta,7.6235,-81.2577
640a44a645190515bc9df420,El Estero,7.6252,-81.2464
640a44a04519054e259df247,Playa Reina,7.6208,-80.9958
640a449d45190518779df153,Playa Morrillo,7.4888,-80.9539
635809c81b01aa3667eab22d,CORTO CIRCUITO,7.241944,-80.56444
635bab0234068e1d3e441249,Cambutal El Frente,7.248645,-80.49926
635a9b217ba3134fc227b4b1,Guanico,7.27153,-80.41806
584204204e65fad6a7709681,Playa Venao,7.42407,-80.19587
640a449a99dd44d74d047169,Playa Pedasi,7.53,-80.0031
640a44b94eb375479c95a4da,Rio Mar,8.4313,-80.0054
584204214e65fad6a7709bfb,Punta Palmar,8.466,-79.954
640a44b34eb3750af795a31f,Hawaiisito,8.4812,-79.9459
640a44b54eb375f4dc95a3bd,San Carlos Point,8.4841,-79.9434
640a44b899dd44a8ab047997,Esmeralda,8.4944,-79.9316
584204214e65fad6a7709bfd,Punta Teta,8.504,-79.917
640a44bbb6d769b332527ea6,Rinconsito,8.5078,-79.9131
640a44bde920307e099f240e,Rocky Point,8.5229,-79.8915
640a44bf99dd445e04047b80,Playa Serena,8.5488,-79.8673
640a44c199dd44c464047c0c,Playa Malibú,8.5566,-79.8399
5a1dd7159caa98001b09d0e2,Playa Caracol,8.573213105719432,-79.79482
640a44a9e920307abc9f1ed4,Las Bóvedas,8.9493,-79.5312
640a44a7606c457b96b1e4df,Panamá La Vieja (Panama City),9.0022,-79.4833
640a44ad99dd440e5e0476cf,Nuevo Loco,9.0071,-79.4765
640a44c399dd44321b047c79,Isla Grande,9.6335,-79.5546
640a44abe92030f1739f1f6d,La Zurda,9.0051,-79.4848
640a44b199dd4423870477bd,Mojon Beach,9.006,-79.4677
640a44c699dd4490eb047d5c,Mazzeti Break,8.951111,-79.13361
63595826a370a82c4f6d625d,Chepillo,8.94314,-79.13139
640a44c44eb375ae0a95a77c,Main Break,8.941944,-79.12722
635bad43a370a82293e0b4bb,Jaqué,7.513152012111972,-78.16126
584204204e65fad6a7709a3f,El Valle,6.109,-77.4437
584204204e65fad6a7709a3d,Derecha Secreta,5.9773,-77.3519
584204204e65fad6a7709a3c,Jurubida,5.8401,-77.2843
584204204e65fad6a7709a3a,Tribuga,5.7897,-77.2647
584204204e65fad6a7709a3b,Nuqui,5.715,-77.2771
584204204e65fad6a7709a39,El Cantil,5.6289,-77.4171
584204204e65fad6a7709a38,Terco,5.6231,-77.4284
584204204e65fad6a7709a37,Termales,5.6068,-77.4446
584204204e65fad6a7709a35,El Mystic,5.6033,-77.477
584204204e65fad6a7709a36,Pico De Loro,5.5706,-77.5079
640a2831e92030f98797ef07,Punta Brava,5.5684,-77.507
640a2828606c4555d5aab1b4,Amargal,5.5675,-77.5077
584204204e65fad6a7709a33,Juan Tornillo,5.5429,-77.5116
640a2827b6d76998864b45de,Pela Pela,5.5679,-77.5082
584204204e65fad6a7709a34,Pico Pico,5.5682,-77.5092
584204204e65fad6a7709a32,Secret Right,5.4753,-77.5225
640a282f4eb3755a358e6f49,Playa de Choncho,4.0671,-77.4685
640a2829451905507f96bfb5,Playa la Concepción,3.9847,-77.4013
640a282e606c453227aab316,Playa Chuchero,3.9417,-77.3139
640a282bb6d76959414b46fe,Playa Santa Ana,3.7142,-77.195
640a281d451905e45c96bcc6,Playa Candelaria,3.1167,-77.6
640a2811b6d769fcd14b40f1,Playa La Playeta,8.4186,-77.1404
640a281c4eb37545848e6aaa,Playa Culebra,9.1966,-76.1735
640a2825b6d769a0674b4573,Playa La Playona,8.4457,-77.198
640a28214eb3752c118e6be8,Playa del Viento,9.3451,-76.0487
584204204e65fad6a7709a3e,Colpipe,9.3946,-76.17
640a280d99dd442ddafd3c0e,Playa de Los Venados,9.3715,-75.9847
640a281a99dd44e5aefd3ecb,Playa Grande,9.4055,-75.7622
640a2817606c45d76faaae01,Playa Linda,10.3688,-75.5803
584204204e65fad6a7709a40,Hilton,10.3939,-75.5574
584204204e65fad6a7709a43,Las Velas,10.3993,-75.5645
584204204e65fad6a7709a41,Castillogrande,10.3944,-75.5554
640a280c99dd449782fd3ba9,Balneario de Marbella,10.4364,-75.5369
640a2823451905811796bdf3,Playa Veronica,10.8796,-75.0844
640a2808b6d7694f454b3ea7,Playa del Ferú,10.8833,-75.0833
640a2813e9203097ec97e822,Playa de Pradomar,10.9784,-74.9975
584204204e65fad6a7709a45,El Muelle,10.9904,-74.9641
584204204e65fad6a7709a44,Pradomar,11.0047,-74.9552
584204204e65fad6a7709a46,El Bolsillo,11.0085,-74.9522
640a44c899dd445c60047ddf,Mahalo,11.019568,-74.9367
584204204e65fad6a7709a48,Punta Roca,11.0465,-74.9188
640a280f606c456db2aaac30,Playa de Los Pescadores,11.0459,-74.8742
640a280a99dd4418fbfd3b11,Playón de Cachimbero,11.0091,-74.2625
640a28144eb3754d098e68d0,Playa La Cueva,11.2283,-74.2264
640a2816b6d76909104b4235,Playa del Centro,11.2443,-74.2149
640a281fe9203076ce97ead9,Playa Brava,11.3198,-74.0983
584204204e65fad6a7709a47,Arrecifes,11.3164,-73.9476
584204204e65fad6a7709a49,Los Naranjos,11.2983,-73.8928
584204204e65fad6a7709a4a,Casa Grande,11.2751,-73.8553
584204204e65fad6a7709a4b,Buritaca,11.265,-73.7715
584204204e65fad6a7709a4c,Viento Fresco,11.2591,-73.7082
584204204e65fad6a7709a4d,Las Gaviotas,11.2605,-73.567
640a28194eb375f8dd8e6a05,Playa de Los Holandeses,11.2584,-73.4539
640a2addb6d7699cac4beeb6,El Barco,12.1737,-69.9666
640a2ad9b6d769786a4bed36,Punta Tumatey,12.1728,-69.9363
640a2adee920300f3a9895d5,Bahía Tiraya,12.0694,-69.8573
640a2ad499dd44d4f3fde7e0,Cazon (Buchuaco),11.9943,-69.8205
640a2ad74eb37503f28f13ff,Las Cabanas,11.9562,-69.8162
640a2ae499dd448351fdec7f,Playa de Los Camarones,11.4715,-69.7397
640a2adb4519054bf3976715,Muaco,11.4772,-69.5643
640a2ae3451905d54f976968,Playa Los Muertos,10.9,-68.2442
640a2ae1451905c7419768e0,Playa Mayorquina,10.875,-68.2289
640a2ae04eb3751f688f16e8,Playa Azul,10.8462,-68.2291
640a2ad3b6d76963ee4beb6b,El Peaje,10.6028,-68.2529
584204214e65fad6a7709be3,Palma Sola,10.508,-68.173
584204214e65fad6a7709be4,Playa Los Cuatro,10.49,-68.139
584204214e65fad6a7709bf6,El Palito,10.483,-68.111
584204214e65fad6a7709bdf,La Playita,10.493,-68.082
640a2ae8606c456844ab5d1b,Playa Waikiki,10.4831915,-68.03818
584204214e65fad6a7709be2,Cumboto,10.483,-68.038
640a2ae6b6d769497a4bf10f,Playa Blanca,10.4759,-68.0272
584204214e65fad6a7709be0,Macuro,10.498,-68.01
